Name,Latitude,Longitude,City,Country,Website,Category
N/A,55.4303266,-5.6713992,N/A,United Kingdom,N/A,Karting
N/A,55.4307609,-5.6722209,N/A,United Kingdom,N/A,Karting
N/A,55.430835,-5.6720532,N/A,United Kingdom,N/A,Karting
N/A,55.4307521,-5.6719827,N/A,United Kingdom,N/A,Karting
N/A,55.4304868,-5.672219,N/A,United Kingdom,N/A,Karting
N/A,50.7751471,-1.8445824,N/A,United Kingdom,N/A,Karting
N/A,50.7751455,-1.8445835,N/A,United Kingdom,N/A,Karting
N/A,53.5495263,-2.9768807,N/A,United Kingdom,N/A,Karting
N/A,53.549485,-2.9769657,N/A,United Kingdom,N/A,Karting
N/A,55.2836632,-1.7011506,N/A,United Kingdom,N/A,Karting
N/A,55.2837306,-1.6999372,N/A,United Kingdom,N/A,Karting
N/A,55.2837794,-1.7011342,N/A,United Kingdom,N/A,Karting
N/A,53.4538678,-0.6872449,N/A,United Kingdom,N/A,Karting
N/A,53.4536114,-0.6879856,N/A,United Kingdom,N/A,Karting
Kart Track,53.9627116,-1.3041182,N/A,United Kingdom,N/A,Karting
N/A,53.0352958,-3.5834374,N/A,United Kingdom,N/A,Karting
N/A,53.0353405,-3.5834585,N/A,United Kingdom,N/A,Karting
N/A,53.0354526,-3.5834998,N/A,United Kingdom,N/A,Karting
N/A,53.0349264,-3.5841187,N/A,United Kingdom,N/A,Karting
N/A,53.274902,-4.5015112,N/A,United Kingdom,N/A,Karting
N/A,53.2749062,-4.5019123,N/A,United Kingdom,N/A,Karting
Cartio Môn,53.2750263,-4.501441,N/A,United Kingdom,N/A,Karting
N/A,53.1357773,0.2727943,N/A,United Kingdom,N/A,Karting
N/A,52.839604,-2.9412066,N/A,United Kingdom,N/A,Karting
N/A,52.839649,-2.9410066,N/A,United Kingdom,N/A,Karting
N/A,52.8398533,-2.9398734,N/A,United Kingdom,N/A,Karting
N/A,51.6490023,-0.3169551,N/A,United Kingdom,N/A,Karting
N/A,53.8383695,-3.0561152,N/A,United Kingdom,N/A,Karting
N/A,53.838321,-3.0556908,N/A,United Kingdom,N/A,Karting
North of Scotland Kart Club,57.9538591,-3.9947675,N/A,United Kingdom,N/A,Karting
N/A,57.9529861,-3.9953965,N/A,United Kingdom,N/A,Karting
Grampian Kart Club,57.660323,-2.6408386,N/A,United Kingdom,http://www.grampiankartclub.com/,Karting
N/A,57.6593702,-2.6411857,N/A,United Kingdom,N/A,Karting
N/A,52.3597381,-0.158789,N/A,United Kingdom,N/A,Karting
N/A,52.8208227,-1.0367348,N/A,United Kingdom,N/A,Karting
Silvercone,53.1314861,-2.7519782,N/A,United Kingdom,N/A,Karting
N/A,50.0945386,-5.2571433,N/A,United Kingdom,N/A,Karting
N/A,50.0946965,-5.2567055,N/A,United Kingdom,N/A,Karting
N/A,50.0946337,-5.2568349,N/A,United Kingdom,N/A,Karting
N/A,50.0946161,-5.2568939,N/A,United Kingdom,N/A,Karting
N/A,51.3819077,0.47739,N/A,United Kingdom,N/A,Karting
Larkhall Circuit,55.752229,-3.978192,N/A,United Kingdom,https://larkhallcircuit.com/,Karting
N/A,51.5656309,0.6749051,N/A,United Kingdom,N/A,Karting
N/A,51.5656223,0.6753524,N/A,United Kingdom,N/A,Karting
TeamSport Acton,51.5051238,-0.2552717,London,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/acton,Karting
N/A,52.0302344,-0.5247814,N/A,United Kingdom,N/A,Karting
N/A,52.030187,-0.5251913,N/A,United Kingdom,N/A,Karting
N/A,52.0267863,-0.534794,N/A,United Kingdom,N/A,Karting
N/A,52.0268729,-0.5345948,N/A,United Kingdom,N/A,Karting
N/A,52.0269638,-0.5346999,N/A,United Kingdom,N/A,Karting
N/A,52.6224132,-1.6396146,N/A,United Kingdom,N/A,Karting
Karttrack Cromer,52.9168169,1.3125793,N/A,United Kingdom,https://www.karttrak.co.uk/,Karting
N/A,52.9168811,1.3124177,N/A,United Kingdom,N/A,Karting
Pit Lane,52.916577,1.3127503,N/A,United Kingdom,N/A,Karting
Starting Grid,52.9164179,1.3125834,N/A,United Kingdom,N/A,Karting
N/A,54.2261185,-1.2802194,N/A,United Kingdom,N/A,Karting
OffRoad Explorers,54.6332694,-2.6654482,N/A,United Kingdom,N/A,Karting
Go-Karts & Street Karts,54.6341564,-2.6579132,N/A,United Kingdom,N/A,Karting
N/A,52.030152,-0.5248564,N/A,United Kingdom,N/A,Karting
N/A,52.0302616,-0.5250825,N/A,United Kingdom,N/A,Karting
N/A,52.0302616,-0.5250447,N/A,United Kingdom,N/A,Karting
N/A,51.2806084,-0.3436018,N/A,United Kingdom,N/A,Karting
Hines Straight,52.3162741,-0.3703609,N/A,United Kingdom,N/A,Karting
Slow Corner,52.3171424,-0.3703988,N/A,United Kingdom,N/A,Karting
The Willows,52.3167308,-0.3698092,N/A,United Kingdom,N/A,Karting
Yamitsu Straight,52.3159723,-0.3690878,N/A,United Kingdom,N/A,Karting
N/A,52.3153203,-0.3682421,N/A,United Kingdom,N/A,Karting
Yamitsu Straight,52.3150199,-0.3675984,N/A,United Kingdom,N/A,Karting
Dan Eheldon Corner,52.3147318,-0.367268,N/A,United Kingdom,N/A,Karting
Kestrel Corner,52.315377,-0.3690752,N/A,United Kingdom,N/A,Karting
Lazer Straight,52.315177,-0.3696321,N/A,United Kingdom,N/A,Karting
Kimbolton Corner,52.3152196,-0.370062,N/A,United Kingdom,N/A,Karting
N/A,52.8721989,0.4519187,N/A,United Kingdom,N/A,Karting
Teamworks Karting Letchworth Indoor Racetrack,51.9815312,-0.2163786,N/A,United Kingdom,N/A,Karting
Pit Lane,51.9814274,-0.2169651,N/A,United Kingdom,N/A,Karting
Pit Lane,57.2102013,-3.8199772,N/A,United Kingdom,N/A,Karting
N/A,52.9320694,0.4815529,N/A,United Kingdom,N/A,Karting
N/A,56.3173319,-2.839619,N/A,United Kingdom,N/A,Karting
Teamsport London Docklands,51.4942742,0.0354121,London,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/docklands,Karting
TeamSport High Wycombe,51.630132,-0.7570728,High Wycombe,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/high-wycombe,Karting
TeamSport Bradford,53.7838918,-1.7849869,Bradford,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/bradford,Karting
TeamSport Basildon,51.5858833,0.4660604,Basildon,United Kingdom,https://www.team-sport.co.uk/,Karting
N/A,51.2643358,1.0360605,N/A,United Kingdom,N/A,Karting
WildTracks Karting,52.2923664,0.4706798,N/A,United Kingdom,N/A,Karting
Lockwell Hill Karting,53.1214366,-1.0582162,N/A,United Kingdom,https://facebook.com/lockwellhillcircuit,Karting
N/A,51.4340223,-3.4988035,N/A,United Kingdom,N/A,Karting
N/A,51.4345853,-3.4975907,N/A,United Kingdom,N/A,Karting
N/A,51.4343789,-3.4969501,N/A,United Kingdom,N/A,Karting
N/A,51.7674863,0.0138628,N/A,United Kingdom,N/A,Karting
Pit Lane,51.343137,0.5010233,N/A,United Kingdom,N/A,Karting
N/A,51.3427662,0.5012815,N/A,United Kingdom,N/A,Karting
Coast2Coast Karting,50.1754002,-5.4314019,N/A,United Kingdom,https://www.coast2coastkarting.co.uk/,Karting
N/A,50.1747051,-5.4315061,N/A,United Kingdom,N/A,Karting
N/A,50.4838279,-5.0120517,N/A,United Kingdom,N/A,Karting
N/A,50.4836324,-5.0104343,N/A,United Kingdom,N/A,Karting
N/A,50.4841538,-5.012702,N/A,United Kingdom,N/A,Karting
N/A,51.374696,-0.2683245,N/A,United Kingdom,N/A,Karting
N/A,51.3751861,-0.268165,N/A,United Kingdom,N/A,Karting
N/A,51.568879,-3.9770221,N/A,United Kingdom,N/A,Karting
N/A,55.3182462,-4.8262539,N/A,United Kingdom,N/A,Karting
N/A,55.3185216,-4.825889,N/A,United Kingdom,N/A,Karting
N/A,51.2032602,-1.6105502,N/A,United Kingdom,N/A,Karting
N/A,51.2033063,-1.6090881,N/A,United Kingdom,N/A,Karting
N/A,51.2038798,-1.6090294,N/A,United Kingdom,N/A,Karting
N/A,51.2038968,-1.6087702,N/A,United Kingdom,N/A,Karting
N/A,51.2040324,-1.6089185,N/A,United Kingdom,N/A,Karting
N/A,51.2030757,-1.6110205,N/A,United Kingdom,N/A,Karting
Thruxton karting track,51.2035579,-1.6104367,N/A,United Kingdom,N/A,Karting
Thruxton karting track,51.2037957,-1.6099295,N/A,United Kingdom,N/A,Karting
N/A,51.2032583,-1.6097174,N/A,United Kingdom,N/A,Karting
N/A,51.3759411,-0.3622592,N/A,United Kingdom,N/A,Karting
N/A,51.6565071,-0.3846459,N/A,United Kingdom,N/A,Karting
N/A,51.6564859,-0.3849379,N/A,United Kingdom,N/A,Karting
N/A,51.6566496,-0.3847822,N/A,United Kingdom,N/A,Karting
N/A,51.6566828,-0.3848041,N/A,United Kingdom,N/A,Karting
Karting,50.6801067,-1.4696246,N/A,United Kingdom,N/A,Karting
N/A,53.3453156,-1.3112224,N/A,United Kingdom,N/A,Karting
Flamingo 1,54.2110988,-0.8084917,N/A,United Kingdom,N/A,Karting
N/A,53.1124753,-2.516504,N/A,United Kingdom,N/A,Karting
N/A,52.7829299,-0.856593,N/A,United Kingdom,N/A,Karting
